date,sales_revenue,sales_cogs,year,quarter,month,month_name,year_month,weekday,day_of_week,sales_margin,sales_margin_pct,order_count,cancelled_orders,returned_orders,item_net_revenue,item_margin,avg_order_value,promo_order_share,cod_order_share,avg_fulfillment_days,cancel_rate,return_order_rate,sessions,unique_visitors,page_views,weighted_bounce_rate,weighted_avg_session_duration_sec,sales_revenue_rolling_7d,sales_margin_rolling_7d,sales_revenue_rolling_30d,sales_margin_rolling_30d,sales_revenue_rolling_90d,sales_margin_rolling_90d,orders_per_session,revenue_per_session,page_views_per_session
2016-06-26,6698524.32,6144242.3,2016,2,6,June,2016-06,Sunday,7,554282.0200000005,0.08274688476461342,282,28,16,6698524.32,554282.0242015283,23753.632340425534,0.74822695035461,0.14184397163120568,5.904166666666667,0.09929078014184398,0.05673758865248227,31541.0,23069.0,162759.0,0.00498,183.5,8198533.845714286,1418258.9742857143,8630806.901,1644102.589,8724401.60011111,1513034.3285555555,0.008940743793792207,212.37514092768143,5.160235883453283
2016-06-27,6871506.56,6833479.69,2016,2,6,June,2016-06,Monday,1,38026.86999999918,0.005533993116059717,319,23,18,6871506.56,38026.87123339489,21540.7729153605,1.0,0.14106583072100312,5.764084507042254,0.07210031347962383,0.05642633228840126,33556.0,26721.0,143772.0,0.00493,127.1,8142129.7,1220211.5999999999,8599243.202,1594975.9286666666,8717176.351444444,1506310.5984444446,0.009506496602694004,204.77728453927762,4.284539277625462
2016-06-28,8247984.99,8163713.72,2016,2,6,June,2016-06,Tuesday,2,84271.27000000048,0.01021719487877008,397,25,19,8247984.99,84271.26803941048,20775.780831234257,1.0,0.16624685138539042,5.883656509695291,0.06297229219143577,0.04785894206549118,34476.0,27429.0,137302.0,0.00435,159.4,8106120.457142858,982557.2757142857,8664929.811333334,1554570.8816666666,8647205.155333333,1494658.8976666667,0.011515256990370112,239.23845544726768,3.982538577561202
2016-06-29,13343751.12,13303063.47,2016,2,6,June,2016-06,Wednesday,3,40687.64999999851,0.003049191313154416,632,53,28,13343751.12,40687.64531700676,21113.530253164554,1.0,0.13132911392405064,5.930973451327434,0.08386075949367089,0.04430379746835443,32831.0,23468.0,164936.0,0.00525,184.0,8543257.015714286,686095.0085714282,8579633.346666668,1454788.9766666666,8637343.504111111,1480681.3175555556,0.019250098991806526,406.43754743991957,5.023788492583229
2016-06-30,11824115.33,11686500.64,2016,2,6,June,2016-06,Thursday,4,137614.68999999948,0.011638476635190218,552,55,27,11824115.33,137614.69191841633,21420.498786231885,1.0,0.17753623188405798,5.969199178644764,0.09963768115942029,0.04891304347826087,33061.0,25436.0,157305.0,0.00484,275.1,8822003.748571428,431084.26999999967,8464646.037,1355131.2293333332,8632077.191222223,1470618.251,0.01669640966697922,357.64542300595866,4.758023048304649
2016-07-01,10173764.85,10138330.52,2016,3,7,July,2016-07,Friday,5,35434.330000000075,0.0034829122279153206,466,41,22,10173764.85,35434.32645037107,21832.113412017166,1.0,0.15236051502145923,6.280871670702179,0.08798283261802575,0.04721030042918455,27643.0,19559.0,99053.0,0.00395,318.0,9149410.608571429,239947.3399999997,8302839.282666667,1256070.7329999998,8599302.48511111,1461783.6367777777,0.01685779401656839,368.0412708461455,3.5832941431827225
2016-07-02,8800553.93,8597989.65,2016,3,7,July,2016-07,Saturday,6,202564.27999999933,0.023017219326329306,405,38,23,8800553.93,202564.27930040023,21729.762790123455,1.0,0.12345679012345678,5.974504249291785,0.09382716049382717,0.056790123456790124,22725.0,16342.0,93039.0,0.00429,146.9,9422885.871428572,156125.8728571425,8081177.486666667,1162970.3429999996,8579569.957777778,1453492.4051111112,0.01782178217821782,387.263099229923,4.0941254125412545
2016-07-03,6426683.62,6344095.57,2016,3,7,July,2016-07,Sunday,7,82588.04999999981,0.012850803755607905,291,24,15,6426683.62,82588.04507678111,22084.82343642612,1.0,0.16838487972508592,5.670498084291188,0.08247422680412371,0.05154639175257732,26996.0,20540.0,106634.0,0.00388,123.5,9384051.485714285,88741.01999999955,7798559.632999999,1072192.102333333,8603974.71788889,1450588.8304444444,0.010779374722181065,238.06058749444364,3.9499925914950365
2016-07-04,1386571.93,1325944.63,2016,3,7,July,2016-07,Monday,1,60627.30000000005,0.043724597828833915,44,7,1,1386571.93,60627.30069189297,31512.99840909091,1.0,0.22727272727272727,6.0,0.1590909090909091,0.022727272727272728,26647.0,21584.0,138858.0,0.00478,271.0,8600489.395714285,91969.65285714253,7726648.099333333,1051177.8823333331,8568287.240777778,1448113.7542222221,0.0016512177731076668,52.03482305700454,5.211018125867827
2016-07-05,2748779.52,2677876.06,2016,3,7,July,2016-07,Tuesday,2,70903.45999999996,0.025794524254895482,89,7,3,2748779.52,70903.46410707719,30885.163146067414,1.0,0.1348314606741573,6.139240506329114,0.07865168539325842,0.033707865168539325,24584.0,18565.0,115188.0,0.0034799999999999996,139.8,7814888.614285714,90059.96571428531,7642219.240333334,1015865.0766666664,8533572.835222222,1444372.581111111,0.0036202408070289617,111.81172795314025,4.685486495281484
2016-07-06,2703265.31,2729115.94,2016,3,7,July,2016-07,Wednesday,3,-25850.62999999989,-0.00956274247458156,120,9,6,2703265.31,-25850.627866144452,22527.210916666667,1.0,0.13333333333333333,5.89908256880734,0.075,0.05,27547.0,20443.0,98375.0,0.00338,291.1,6294819.212857143,80554.49714285697,7560181.575333334,979527.7163333332,8502446.825222222,1439826.8842222223,0.004356191236795295,98.13283878462265,3.571169274331143
2016-07-07,4517288.27,4518370.11,2016,3,7,July,2016-07,Thursday,4,-1081.8400000007823,-0.00023948881172482323,179,21,12,4517288.27,-1081.8393489228356,25236.24731843575,1.0,0.2011173184357542,6.212903225806452,0.11731843575418995,0.0670391061452514,23757.0,19475.0,122326.0,0.00537,150.9,5250986.775714286,60740.70714285694,7494604.344,940089.0893333332,8504595.919333333,1435130.369888889,0.007534621374752705,190.14556846403164,5.1490508060782085
2016-07-08,3773827.56,3763622.72,2016,3,7,July,2016-07,Friday,5,10204.839999999851,0.0027041087166155124,158,6,17,3773827.56,10204.836675657394,23884.984556962027,1.0,0.1518987341772152,5.794520547945205,0.0379746835443038,0.10759493670886076,30223.0,22727.0,147211.0,0.00486,123.4,4336710.0200000005,57136.49428571405,7332965.6959999995,891609.9519999998,8496106.520666666,1431582.555,0.005227806637329187,124.8660807993912,4.8708268537206765
2016-07-09,4051086.89,3956559.68,2016,3,7,July,2016-07,Saturday,6,94527.20999999996,0.02333378981165224,175,21,12,4051086.89,94527.20774135109,23149.067942857142,1.0,0.17142857142857143,5.953020134228188,0.12,0.06857142857142857,28415.0,20298.0,102750.0,0.00322,284.3,3658214.728571429,41702.627142856996,7244021.169,853611.0053333332,8486691.760777779,1428396.891,0.006158718986450818,142.56860425831428,3.6160478620446947
2016-07-10,4008532.54,3789183.06,2016,3,7,July,2016-07,Sunday,7,219349.47999999998,0.054720643480169924,166,16,8,4008532.54,219349.4762763233,24147.786385542167,1.0,0.1746987951807229,6.159722222222222,0.0963855421686747,0.04819277108433735,26627.0,18741.0,121806.0,0.00495,142.3,3312764.5742857144,61239.97428571416,7182415.904666666,824834.1033333332,8462411.553,1423717.864888889,0.006234273481804184,150.54390430765764,4.574529612799038
2016-07-11,4094198.38,3954521.72,2016,3,7,July,2016-07,Monday,1,139676.65999999968,0.03411575283755539,188,17,14,4094198.38,139676.66093986822,21777.650957446807,1.0,0.13829787234042554,5.879518072289157,0.09042553191489362,0.07446808510638298,23750.0,17184.0,100402.0,0.00353,309.5,3699568.3528571427,72532.73999999983,7120576.141,789889.134333333,8441648.754111111,1419872.9868888888,0.007915789473684211,172.38730021052632,4.227452631578948
2016-07-12,4373623.08,4271906.38,2016,3,7,July,2016-07,Tuesday,2,101716.70000000019,0.023256850931013512,193,23,7,4373623.08,101716.70282399567,22661.259481865287,1.0,0.11398963730569948,5.939024390243903,0.11917098445595854,0.03626943005181347,25090.0,19330.0,108000.0,0.00491,109.9,3931688.8614285714,76934.63142857129,7063438.099333334,753727.1256666665,8394279.021,1411402.1376666666,0.007692307692307693,174.31738062973295,4.304503786369072
2016-07-13,3978100.94,3903887.84,2016,3,7,July,2016-07,Wednesday,3,74213.1000000001,0.01865540898014521,197,16,13,3978100.94,74213.10405148183,20193.40578680203,1.0,0.17258883248730963,6.005681818181818,0.08121827411167512,0.06598984771573604,25456.0,19617.0,112461.0,0.00498,307.1,4113808.237142857,91229.44999999985,6966378.665666667,709599.0126666664,8358651.516444445,1401509.2502222224,0.007738843494657448,156.27360700817096,4.417858265241986
2016-07-14,5834657.65,5776926.66,2016,3,7,July,2016-07,Thursday,4,57730.99000000022,0.009894494838099064,265,16,21,5834657.65,57730.98678289,22017.57603773585,1.0,0.1471698113207547,5.891213389121339,0.06037735849056604,0.07924528301886792,26102.0,21123.0,103066.0,0.00477,184.2,4302003.862857143,99631.28285714285,6856167.197333334,651448.5849999998,8357812.519222221,1394757.96,0.010152478737261512,223.5329725691518,3.948586315224887
2016-07-15,5538171.41,5410397.02,2016,3,7,July,2016-07,Friday,5,127774.3900000006,0.023071584561157633,255,22,10,5538171.41,127774.39200679693,21718.319254901962,1.0,0.17647058823529413,5.702702702702703,0.08627450980392157,0.0392156862745098,24689.0,19531.0,81948.0,0.00417,116.4,4554052.984285714,116426.93285714297,6711966.782333333,588682.4876666665,8340730.882777778,1384196.953888889,0.010328486370448378,224.31736441330148,3.319210984649034
2016-07-16,4146739.21,3932641.54,2016,3,7,July,2016-07,Saturday,6,214097.66999999993,0.05163036765941206,196,16,19,4146739.21,214097.67423354124,21156.832704081633,1.0,0.20408163265306123,5.601156069364162,0.08163265306122448,0.09693877551020408,24381.0,18562.0,120554.0,0.00511,188.1,4567717.601428571,133508.42714285725,6514910.716666667,534556.2309999998,8286077.697888888,1371930.4815555555,0.008039046798736722,170.0807682211558,4.944587998851564
2016-07-17,4362617.65,4257377.15,2016,3,7,July,2016-07,Sunday,7,105240.5,0.024123246280819497,190,21,10,4362617.65,105240.50416055461,22961.14552631579,1.0,0.15263157894736842,5.849397590361446,0.11052631578947368,0.05263157894736842,23404.0,17521.0,124678.0,0.0035300000000000006,104.79999999999998,4618301.188571429,117207.14428571438,6479532.735666666,498959.34733333316,8246435.439111113,1357164.7844444443,0.00811827038113143,186.40478764313795,5.327209024098445
2016-07-18,4037086.77,4032049.3,2016,3,7,July,2016-07,Monday,1,5037.470000000205,0.0012477982978800837,198,16,19,4037086.77,5037.472709831447,20389.32712121212,1.0,0.1717171717171717,5.909604519774011,0.08080808080808081,0.09595959595959595,26498.0,19304.0,88806.0,0.00441,317.7,4610142.387142858,97972.97428571446,6351357.258,447128.5083333331,8187964.492000001,1339068.7858888889,0.0074722620575137745,152.35439542606989,3.3514227488867085
2016-07-19,4972014.76,4468539.05,2016,3,7,July,2016-07,Tuesday,2,503475.70999999996,0.10126190976955185,222,14,15,4972014.76,503475.71426153166,22396.462882882883,0.7207207207207207,0.15765765765765766,6.15609756097561,0.06306306306306306,0.06756756756756757,24148.0,18248.0,92848.0,0.00378,151.9,4695626.912857143,155367.11857142873,6253488.639666666,410221.43233333324,8115759.061,1319664.614222222,0.009193307934404506,205.8975799238032,3.844956104025178
2016-07-20,5743038.13,4989427.8,2016,3,7,July,2016-07,Wednesday,3,753610.3300000001,0.13122154388342883,228,29,7,5743038.13,753610.3324446516,25188.763728070175,0.5350877192982456,0.15350877192982457,5.953125,0.12719298245614036,0.03070175438596491,26407.0,18650.0,132572.0,0.00381,299.8,4947760.797142858,252423.86571428584,6202712.057999999,387863.16033333325,8071997.021888889,1306915.9158888888,0.008634074298481464,217.48165751505283,5.020335517097739
2016-07-21,6234589.1,5454135.01,2016,3,7,July,2016-07,Thursday,4,780454.0899999999,0.12518131948743821,278,20,15,6234589.1,780454.0885667014,22426.579496402876,0.4244604316546763,0.1510791366906475,5.91497975708502,0.07194244604316546,0.0539568345323741,26495.0,20970.0,114364.0,0.00387,119.0,5004893.861428572,355670.02285714296,6127196.705,355616.5786666666,8069690.323111111,1302637.1273333333,0.010492545763351575,235.31191168144932,4.316437063596905
2016-07-22,6429688.49,5405412.2,2016,3,7,July,2016-07,Friday,5,1024276.29,0.1593041858237832,237,22,13,6429688.49,1024276.288894759,27129.48729957806,0.2489451476793249,0.11814345991561181,6.09047619047619,0.09282700421940929,0.05485232067510549,24845.0,18827.0,111995.0,0.00372,316.1,5132253.444285714,483741.72285714286,5998726.481,319228.3376666665,8049734.026333333,1294711.4328888888,0.009539142684644798,258.792050311934,4.507748037834574
2016-07-23,5794840.19,4693760.16,2016,3,7,July,2016-07,Saturday,6,1101080.0300000003,0.19001042201303572,184,18,9,5794840.19,1101080.0252097577,31493.69668478261,0.0,0.17391304347826086,5.987341772151899,0.09782608695652174,0.04891304347826087,25328.0,20611.0,91707.0,0.0037499999999999994,185.8,5367696.441428572,610453.4885714286,5862791.547333333,291841.3433333332,8025165.667333333,1289861.8055555555,0.007264687302590019,228.7918584175616,3.620775426405559
2016-07-24,4992598.4,3988427.93,2016,3,7,July,2016-07,Sunday,7,1004170.4700000002,0.20113183347573083,187,21,4,4992598.4,1004170.4661055979,26698.387165775403,0.0,0.1657754010695187,6.0186335403726705,0.11229946524064172,0.0213903743315508,26287.0,18818.0,109309.0,0.00444,229.7,5457693.691428572,738872.0557142858,5766480.933,279533.9309999999,7957660.338333333,1277190.883777778,0.007113782478030966,189.92651881157988,4.158291170540571
2016-07-25,6602810.86,5210533.01,2016,3,7,July,2016-07,Monday,1,1392277.8500000006,0.21086138608550123,225,23,12,6602810.86,1392277.8530215933,29345.826044444446,0.0,0.12444444444444444,6.128205128205129,0.10222222222222223,0.05333333333333334,26214.0,19627.0,122354.0,0.00345,291.6,5824225.704285714,937049.252857143,5757033.725333334,299632.7076666666,7904501.343888888,1267615.5927777777,0.008583199816891738,251.88108873121234,4.667505912870985
2016-07-26,7851989.46,6298482.2,2016,3,7,July,2016-07,Tuesday,2,1553507.2599999998,0.19784887230350406,255,28,17,7851989.46,1553507.2560007654,30792.115529411763,0.0,0.12549019607843137,5.912844036697248,0.10980392156862745,0.06666666666666667,28240.0,21589.0,134010.0,0.005190000000000001,119.7,6235650.661428572,1087053.76,5795482.563333333,332940.21566666657,7809748.754222223,1248748.2987777777,0.009029745042492918,278.04495254957504,4.745396600566572
2016-07-27,7880563.86,6294203.51,2016,3,7,July,2016-07,Wednesday,3,1586360.3500000006,0.20130036101249238,291,33,13,7880563.86,1586360.3469187287,27080.975463917526,0.0,0.12714776632302405,6.044176706827309,0.1134020618556701,0.044673539518900345,27237.0,21103.0,88734.0,0.00536,157.0,6541011.4799999995,1206018.0485714285,5829117.806666668,384551.3316666666,7704108.539444446,1228491.1998888887,0.010683996034805595,289.3330344751625,3.2578477805925763
2016-07-28,10561338.25,8364736.75,2016,3,7,July,2016-07,Thursday,4,2196601.5,0.2079851480942768,387,33,19,10561338.25,2196601.496793375,27290.279715762274,0.0,0.12919896640826872,6.067251461988304,0.08527131782945736,0.04909560723514212,25533.0,18068.0,103976.0,0.00502,281.6,7159118.501428572,1408324.8214285714,5906229.582,454962.3393333333,7632945.292222223,1215619.6601111111,0.01515685583362707,413.63483531116594,4.072220263972114
2016-07-29,9786083.49,8009568.05,2016,3,7,July,2016-07,Friday,5,1776515.4400000004,0.18153487468355947,330,21,22,9786083.49,1776515.4391915896,29654.798454545456,0.0,0.15757575757575756,5.939597315436242,0.06363636363636363,0.06666666666666667,28740.0,20665.0,154184.0,0.00447,110.0,7638603.501428572,1515787.5571428575,5787640.661,512823.2656666667,7598626.324777778,1208706.6508888886,0.011482254697286013,340.5039488517745,5.364787752261656
2016-07-30,6346290.87,5035247.55,2016,3,7,July,2016-07,Saturday,6,1311043.3200000003,0.20658418387305974,241,19,13,6346290.87,1311043.3209010148,26333.15713692946,0.0,0.15352697095435686,5.818604651162791,0.07883817427385892,0.05394190871369295,27670.0,21379.0,96328.0,0.00423,255.3,7717382.170000001,1545782.312857143,5605046.5123333335,551937.5533333333,7540765.993,1199207.9694444444,0.008709794000722804,229.35637405131914,3.4813155041561257
2016-07-31,11015269.56,8901256.98,2016,3,7,July,2016-07,Sunday,7,2114012.58,0.19191655442338534,396,32,19,11015269.56,2114012.577540908,27816.337272727273,0.0,0.13383838383838384,6.174647887323943,0.08080808080808081,0.047979797979797977,29012.0,22088.0,136051.0,0.00576,197.3,8577763.764285715,1704331.185714286,5633096.669333333,621223.495,7564358.324555556,1202730.553111111,0.013649524334758032,379.6797725079278,4.689473321384255
2016-08-01,10793582.2,8684114.27,2016,3,8,August,2016-08,Monday,1,2109467.9299999997,0.1954372414007279,382,39,27,10793582.2,2109467.9296982475,28255.450785340312,0.0,0.16230366492146597,6.009063444108762,0.10209424083769633,0.07068062827225131,26556.0,20258.0,131761.0,0.00456,297.3,9176445.384285714,1806786.9114285714,5699530.944999999,684786.95,7610848.250666668,1211217.5132222222,0.014384696490435306,406.44608374755234,4.961628257267661
2016-08-02,9744357.22,7715286.95,2016,3,8,August,2016-08,Tuesday,2,2029070.2700000005,0.20823028386473708,328,30,18,9744357.22,2029070.2741453517,29708.40615853659,0.0,0.10670731707317073,5.839160839160839,0.09146341463414634,0.054878048780487805,29110.0,20880.0,147042.0,0.00375,101.8,9446783.635714287,1874724.4842857143,5810120.065,749669.6906666667,7651992.604777778,1220792.096222222,0.011267605633802818,334.74260460322915,5.051253864651323
2016-08-03,9904285.99,7903743.51,2016,3,8,August,2016-08,Wednesday,3,2000542.4800000004,0.2019875518558204,354,22,22,9904285.99,2000542.483143578,27978.209011299437,0.0,0.12994350282485875,6.1375,0.062146892655367235,0.062146892655367235,27129.0,21732.0,127147.0,0.00444,137.1,9735886.797142858,1933893.3599999999,6094043.867000001,814333.53,7695079.205222221,1228089.3806666667,0.013048767002101072,365.081130524531,4.686755870102105
2016-08-04,9495153.07,7445312.45,2016,3,8,August,2016-08,Thursday,4,2049840.62,0.2158828409492929,329,24,26,9495153.07,2049840.6247977656,28860.647629179333,0.0,0.1458966565349544,5.966666666666667,0.0729483282674772,0.0790273556231003,29332.0,21908.0,137738.0,0.00543,272.8,9583574.62857143,1912927.52,6318922.985333334,880298.1020000001,7735201.0633333335,1237620.6624444444,0.011216418928133097,323.71311434610664,4.695827083049229
2016-08-05,5608281.75,4405172.77,2016,3,8,August,2016-08,Friday,5,1203108.9800000004,0.2145236337314901,164,9,4,5608281.75,1203108.9756564368,34196.83993902439,0.0,0.10365853658536585,6.02013422818792,0.054878048780487805,0.024390243902439025,27384.0,20014.0,98121.0,0.00453,219.5,8986745.808571428,1831012.3114285716,6415756.866666666,921263.4223333334,7741779.351444445,1239276.5255555555,0.005988898626935437,204.80140775635408,3.583150744960561
2016-08-06,3417126.9,2778007.61,2016,3,8,August,2016-08,Saturday,6,639119.29,0.18703411043938697,101,9,5,3417126.9,639119.2908333159,33832.939603960396,0.0,0.15841584158415842,6.466666666666667,0.0891089108910891,0.04950495049504951,28180.0,22272.0,133138.0,0.00536,178.5,8568293.812857144,1735023.1642857145,6379084.821,942603.4600000002,7727181.837888888,1235587.4024444444,0.0035841022001419447,121.26071327182399,4.724556422995032
2016-08-07,4427581.45,3417549.23,2016,3,8,August,2016-08,Sunday,7,1010032.2200000002,0.228122786990175,140,12,9,4427581.45,1010032.2198333989,31625.581785714287,0.0,0.12142857142857143,6.258064516129032,0.08571428571428572,0.06428571428571428,29434.0,22994.0,147103.0,0.00411,280.1,7627195.511428571,1577311.6842857145,6400876.617333334,975931.0393333336,7695187.865,1232185.646888889,0.004756404158456207,150.42404871916833,4.997723720867024
2016-08-08,4350104.4,3457274.61,2016,3,8,August,2016-08,Monday,1,892829.7900000005,0.20524330174696506,157,18,12,4350104.4,892829.7887313842,27707.67133757962,0.0,0.10191082802547771,5.880597014925373,0.11464968152866242,0.07643312101910828,34462.0,25228.0,175155.0,0.00438,188.3,6706698.682857143,1403506.235714286,6410843.867666666,1002541.1253333335,7669781.382,1226329.991222222,0.004555742557019325,126.22901746851606,5.082554697928153
2016-08-09,5367433.58,4307308.14,2016,3,8,August,2016-08,Tuesday,2,1060125.4400000004,0.1975106769742273,178,15,12,5367433.58,1060125.4399826538,30154.121235955055,0.0,0.14606741573033707,5.786163522012578,0.08426966292134831,0.06741573033707865,26386.0,19781.0,111721.0,0.00335,132.6,6081423.877142857,1265085.545714286,6456140.569,1030566.9906666669,7635498.574444445,1220612.016,0.006746001667550974,203.41975214128706,4.234101417418328
2016-08-10,6219835.93,4989664.4,2016,3,8,August,2016-08,Wednesday,3,1230171.5299999993,0.19778199036835356,216,18,9,6219835.93,1230171.5294386696,28795.536712962963,0.0,0.1574074074074074,6.0162162162162165,0.08333333333333333,0.041666666666666664,33121.0,27111.0,133606.0,0.00492,132.5,5555073.868571429,1155032.552857143,6526995.154,1066916.8196666667,7585315.748333334,1212653.5523333333,0.006521542223966668,187.7913085353703,4.033875788774494
2016-08-11,6515630.05,5260377.53,2016,3,8,August,2016-08,Thursday,4,1255252.5199999996,0.1926525156227984,238,25,13,6515630.05,1255252.5164921433,27376.596848739497,0.0,0.16806722689075632,5.768115942028985,0.10504201680672269,0.0546218487394958,31742.0,24365.0,161020.0,0.00378,245.3,5129427.722857143,1041519.9671428573,6598395.386333333,1105368.0136666668,7548628.04411111,1204383.1566666667,0.007497952239934472,205.26841566378928,5.072774242328776
2016-08-12,6119372.31,4890673.79,2016,3,8,August,2016-08,Friday,5,1228698.5199999996,0.20078832562485477,214,25,12,6119372.31,1228698.5220353534,28595.197710280372,0.0,0.11214953271028037,5.7740112994350286,0.11682242990654206,0.056074766355140186,27987.0,19679.0,94711.0,0.00363,316.6,5202440.659999999,1045175.6157142856,6669771.098666667,1143850.8610000003,7533883.145111112,1202675.39,0.00764640726051381,218.6505273877157,3.384106906778147
2016-08-13,4911652.24,4032826.41,2016,3,8,August,2016-08,Saturday,6,878825.8300000001,0.17892672100091517,161,14,8,4911652.24,878825.8308693842,30507.156770186335,0.0,0.16149068322981366,6.3076923076923075,0.08695652173913043,0.049689440993788817,25016.0,17540.0,123852.0,0.00553,196.69999999999996,5415944.28,1079419.407142857,6639004.251666666,1171220.689,7517191.174888889,1196711.4087777776,0.006435881036136872,196.34043172369684,4.950911416693316
2016-08-14,4133214.74,3276890.85,2016,3,8,August,2016-08,Sunday,7,856323.8900000001,0.2071810791035745,138,6,10,4133214.74,856323.8884634747,29950.831449275363,0.0,0.13768115942028986,6.143939393939394,0.043478260869565216,0.07246376811594203,27633.0,20341.0,90982.0,0.00509,156.4,5373891.892857143,1057461.0742857142,6592172.3626666665,1195505.6723333334,7477540.972777778,1187242.6074444444,0.004994028878514819,149.57531719321102,3.292512575543734
2016-08-15,5605211.59,4497185.08,2016,3,8,August,2016-08,Monday,1,1108026.5099999998,0.19767790960412251,201,18,12,5605211.59,1108026.5059807142,27886.624825870647,0.0,0.17412935323383086,6.100558659217877,0.08955223880597014,0.05970149253731343,31092.0,23420.0,110105.0,0.00515,121.7,5553192.92,1088203.4628571426,6640788.108666668,1225303.3003333334,7443920.722777777,1179751.9154444444,0.006464685449633347,180.27825775119,3.5412646339894507
2016-08-16,5622571.31,4439845.57,2016,3,8,August,2016-08,Tuesday,2,1182725.7399999993,0.21035317736148007,209,20,11,5622571.31,1182725.736055727,26902.255071770334,0.0,0.17703349282296652,5.956989247311828,0.09569377990430622,0.05263157894736842,29690.0,23156.0,154339.0,0.004599999999999999,247.4,5589641.167142858,1105717.791428571,6682786.564,1261219.4750000003,7412878.293777779,1175057.6597777777,0.007039407207814079,189.37592825867293,5.198349612664197
2016-08-17,5481191.48,4224740.02,2016,3,8,August,2016-08,Wednesday,3,1256451.460000001,0.2292296236292042,236,16,16,5481191.4799999995,1256451.4642449073,23225.387627118642,0.0,0.15677966101694915,6.102325581395349,0.06779661016949153,0.06779661016949153,31419.0,22260.0,132681.0,0.0034699999999999996,314.6,5484120.531428571,1109472.067142857,6730923.387666667,1302933.2746666668,7349193.861666667,1165138.0895555555,0.007511378465259875,174.45467646965213,4.222954263343836
2016-08-18,9528740.46,7920089.68,2016,3,8,August,2016-08,Thursday,4,1608650.7800000012,0.1688209251529977,323,35,13,9528740.46,1608650.7771578056,29500.744458204335,0.0,0.13312693498452013,6.125899280575539,0.10835913312693499,0.04024767801857585,24412.0,18601.0,116144.0,0.00457,194.8,5914564.875714286,1159957.5328571429,6882814.244333333,1339772.443666667,7343311.743333334,1162557.8934444445,0.013231197771587743,390.3301843355727,4.757660167130919
2016-08-19,6546299.57,5278113.04,2016,3,8,August,2016-08,Friday,5,1268186.5300000003,0.19372570968364655,249,19,20,6546299.57,1268186.525520956,26290.359718875505,0.0,0.13654618473895583,6.197309417040358,0.07630522088353414,0.08032128514056225,28446.0,20582.0,92462.0,0.00492,218.6,5975554.484285714,1165598.6771428573,6909589.625666667,1356924.9836666668,7333303.033333333,1159410.7285555555,0.008753427546931028,230.13075898193068,3.2504394290937215
2016-08-20,5781551.94,4564247.81,2016,3,8,August,2016-08,Saturday,6,1217304.1300000008,0.2105497179015226,197,24,7,5781551.94,1217304.1308373136,29347.979390862947,0.0,0.1319796954314721,6.183431952662722,0.1218274111675127,0.03553299492385787,27262.0,21783.0,149049.0,0.004830000000000001,164.7,6099825.87,1213952.7200000004,6894488.386999999,1371486.6516666668,7312120.943333334,1155920.609777778,0.0072261756290807715,212.07365343701858,5.467280463649035
2016-08-21,6521389.47,5328696.02,2016,3,8,August,2016-08,Sunday,7,1192693.4500000002,0.1828894678789979,194,22,7,6521389.47,1192693.4524381363,33615.409639175254,0.0,0.13917525773195877,6.006024096385542,0.1134020618556701,0.03608247422680412,27254.0,22311.0,103705.0,0.00343,127.6,6440993.68857143,1262005.5142857146,6897545.0863333335,1377100.5570000003,7288522.925777777,1151401.1327777777,0.007118221178542599,239.28192081896233,3.80512952227196
2016-08-22,5219998.72,4287522.68,2016,3,8,August,2016-08,Monday,1,932476.04,0.17863530050827295,173,16,12,5219998.72,932476.0354569212,30173.403005780347,0.0,0.15606936416184972,6.045751633986928,0.09248554913294797,0.06936416184971098,28141.0,20906.0,121068.0,0.00419,122.09999999999998,6385963.278571429,1236926.875714286,6878383.704,1371480.424,7255596.779666666,1143947.8447777778,0.006147613801926016,185.49442876941117,4.302192530471554
2016-08-23,4815121.42,3868404.84,2016,3,8,August,2016-08,Tuesday,2,946716.5800000001,0.1966132309909643,184,16,9,4815121.42,946716.5753243578,26169.138152173913,0.0,0.13043478260869565,5.8765432098765435,0.08695652173913043,0.04891304347826087,29012.0,22783.0,134510.0,0.00344,298.5,6270613.294285715,1203211.281428572,6872467.804666667,1369565.2943333336,7198918.171888888,1131621.5864444445,0.006342203226251206,165.96999241693092,4.636357369364401
2016-08-24,6292751.73,5100249.41,2016,3,8,August,2016-08,Wednesday,3,1192502.3200000003,0.18950411062856284,241,16,14,6292751.7299999995,1192502.3183203458,26111.00302904564,0.0,0.12863070539419086,5.834862385321101,0.06639004149377593,0.058091286307053944,28046.0,22781.0,106186.0,0.00364,126.3,6386550.472857143,1194075.6900000006,6862132.500333333,1362906.11,7127183.662666666,1119221.2043333333,0.008593025743421521,224.37252121514655,3.786137060543393
2016-08-25,8794928.73,6977759.11,2016,3,8,August,2016-08,Thursday,4,1817169.62,0.2066156163155173,328,29,13,8794928.73,1817169.619424684,26813.80710365854,0.0,0.17073170731707318,6.106529209621993,0.08841463414634146,0.039634146341463415,30846.0,23195.0,102990.0,0.00573,296.6,6281720.225714286,1223864.095714286,6893563.809333335,1371694.8553333336,7106617.757888889,1116245.8866666667,0.010633469493613434,285.12379984438826,3.338844582765999
